Date, Open, High, Low, Close, Volume
8/17/2012,103.81,103.95,102.8,103.6,2509645
8/20/2012,103.32,105.5,103.14,105.28,3860814
8/21/2012,105.69,107.34,104.75,105.32,4459702
8/22/2012,104.77,106.35,103.67,104.67,4202380
8/23/2012,104.59,104.99,103.65,104.08,3583261
8/24/2012,103.56,105.22,102.23,104.96,3527080
8/27/2012,105.12,105.85,104.58,105.12,2467080
8/28/2012,104.46,105.89,104.2,105.03,2611078
8/29/2012,105.36,106.29,105.04,105.53,2268697
8/30/2012,104.74,105.2,103.95,104.72,2823959
8/31/2012,105.41,106.58,105.31,105.72,3265361
9/4/2012,105.55,107.25,105.54,106.41,3249879
9/5/2012,106.9,110,106.79,109.94,6374400
9/6/2012,110.61,113.78,110.01,113.54,6522061
9/7/2012,113.8,116.75,113.55,116.33,6137682
9/10/2012,116.06,116.25,114.54,114.68,4225252
9/11/2012,115.23,117.76,115.02,116.69,3898844
9/12/2012,117.4,118.46,116.69,118.24,4234142
9/13/2012,117.99,121.05,117.68,120.67,5262241
9/14/2012,121.26,122.6,120.48,121.36,6188509
9/17/2012,120.32,121.11,119.51,119.9,3598485
9/18/2012,119.43,120.3643,118.75,119.88,3036262
9/19/2012,120.37,120.37,119.02,119.02,4818232
9/20/2012,117.64,117.8197,116.24,117.63,4448067
9/21/2012,118.36,118.38,116.56,116.72,8195416
9/24/2012,116.34,117.43,114.9,116.6,3697536
9/25/2012,117.13,117.654,113.5,113.5,4548615
9/26/2012,113.22,113.64,111.9,113.08,5185769
9/27/2012,113.74,115.86,113.72,115.23,3898844
9/28/2012,115.01,115.01,113.23,113.68,3654980
10/1/2012,116.67,119.02,116.4,116.86,5339044
10/2/2012,117.55,118.24,117.09,117.25,3682501
10/3/2012,117.62,118.17,116.22,117.91,3036715
10/4/2012,118.66,120.36,117.93,119.9,3743403
10/5/2012,120.83,121.4,118.58,119.31,3938231
10/8/2012,118.28,119.7201,118.15,119.46,2140637
10/9/2012,119.39,120.74,119.02,119.63,3267089
